bms_number,category,coordinates,responsibility,status,date,searched_adress,message,message_links
5741,"Straßen, Fahrrad & Verkehr > Radwege schadhaft","47.6667134946668, 9.17913750654426","
                        
                                Stadtverwaltung

                            
                            
                        
                    ",Ungelöst Abgeschlossen,"
                    
                        
                            Diese Anfrage wurde am 30.12.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Seestraße 1, 78464 Konstanz, Germany                    ","
            sehr hohe gefährliche Kante stadtauswärts. ist für Kinderfahrrad bzw. unsichere Fahrer gefährlich. 

        ","NA"
5742,"NA","NA","NA","NA","NA","NA","NA","NA"
5743,Beleuchtung > Straßenlaternen defekt,"47.7342361226271, 9.11764006171009","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 02.01.2022 via api gestellt.
                        
                    
                ","Dingelsdorfer Str.2(autom. ermittelt: Dingelsdorfer Str. 2, 78465 Konstanz, Germany                    ","
            Die Strassenlaterne mit Mast Nr. 3 vor dem Parkplatz vom Weltladen in der Dingelsdorfer Str. brennt nicht.
(Adresssuche nach: Dingelsdorfer Str.2)

        ","NA"
5744,Beleuchtung > Straßenlaternen defekt,"47.737982, 9.1108777","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 02.01.2022 via api gestellt.
                        
                    
                ","Zeller Str. 11 Konstanz(autom. ermittelt: Zellerstraße 11, 78465 Konstanz, Germany                    ","
            Laterne mit der Mastnummer 4 brennt nicht. Außerdem steckt sie in einem Busch. Ist im Moment unkritisch, da keine Blätter. Aber der nächste Sommer kommt (hoffentlich).
(Adresssuche nach: Zeller Str. 11 Konstanz)

        ","NA"
5745,"NA","NA","NA","NA","NA","NA","NA","NA"
5746,Beleuchtung > Straßenlaternen defekt,"47.742606592337, 9.15117659405908","
                        
                                Stadtwerke Konstanz

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 02.01.2022 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: u. Bohlstraße 45, 78465 Konstanz, Germany                    ","
            Straßenbeleuchtung defekt

        ","NA"
5747,Müll/Sauberkeit > verschmutzte Straßen und Plätze,"47.6739603470766, 9.17465088528061","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 03.01.2022 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Z-Brücke, Bahnhof, 78467 Konstanz, Germany                    ","
            Stand Samstag, 1.1.2021
Glasscherben liegen im Geh- und Fahrbereich

        ","NA"
5748,"Straßen, Fahrrad & Verkehr > Schilder unkenntlich","47.6774910963304, 9.14657717512032","
                        
                                S. Fuchs

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 03.01.2022 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: August-Borsig-Straße 2, 78467 Konstanz, Germany                    ","
            Bitte das vorhandene Schild ""Sackgasse""  ersetzen durch ""durchlässige Sackgasse"" ersetzen.

        ","NA"
5749,"NA","NA","NA","NA","NA","NA","NA","NA"
5750,Müll/Sauberkeit > Illegaler Müll,"47.7414309246638, 9.10881716325923","
                        
                                Amt für Stadtplanung und Umwelt

                            
                            
                        
                    ",Ungelöst Abgeschlossen,"
                    
                        
                            Diese Anfrage wurde am 03.01.2022 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: P4R5+HG Konstanz, Germany                    ","
            Sperrmüll im Wald neben dem Fortstweg

        ","NA"
